,brand,product,price,rating,rating_counts,link,material_info
530,INVICTUS,Men Slim-Fit Formal Shirt,559,"4.4
|
21","|
21",https://www.myntra.com/shirts/invictus/invictus-men-pink-premium-slim-fit-micro-checked-formal-shirt/18921258/buy,"Polycotton 
Hand wash"
531,Allen Solly,Men Pure Cotton Formal Shirt,1946,,,https://www.myntra.com/shirts/allen-solly/allen-solly-men-beige-slim-fit-tartan-checked-pure-cotton-formal-shirt/20090180/buy,"100% Cotton
Machine wash"
532,DENNISON,Men Regular Fit Formal Shirt,874,"3.9
|
109","|
109",https://www.myntra.com/shirts/dennison/dennison-men-green-comfort-regular-fit-solid-formal-shirt/11530462/buy,"Material: Cotton
Machine Wash"
533,Raymond,Slim Fit Formal Shirt,1609,"4.3
|
59","|
59",https://www.myntra.com/shirts/raymond/raymond-men-medium-blue-slim-fit-formal-shirt/16070530/buy,"100% COTTON
MACHINE WASH WARM GENTLE CYCLE,"
534,Louis Philippe,Men Pure Cotton Formal Shirt,1599,,,https://www.myntra.com/shirts/louis-philippe/louis-philippe-men-mauve-slim-fit-micro-ditsy-printed-pure-cotton-formal-shirt/20443714/buy,"100% Cotton
Gentle wash"
535,Van Heusen,Men Pure Cotton Formal Shirt,1329,"3.7
|
3","|
3",https://www.myntra.com/shirts/van-heusen/van-heusen-men-pure-cotton-slim-fit-formal-shirt/19482070/buy,"100% Cotton
Machine Wash"
536,Park Avenue,Slim Fit Formal Shirt,1079,,,https://www.myntra.com/shirts/park-avenue/park-avenue-men-blue-slim-fit-checked-formal-shirt/19749280/buy,"Cotton Blend
Machine Wash"
537,INVICTUS,Slim Fit Solid Formal Shirt,559,"4.8
|
5","|
5",https://www.myntra.com/shirts/invictus/invictus-men-turquoise-blue-slim-fit-solid-formal-shirt/19373586/buy,"80% Polyester & 20% Viscose 
Machine wash"
538,INVICTUS,Slim Fit Formal Shirt,479,"4.7
|
3","|
3",https://www.myntra.com/shirts/invictus/invictus-men-slim-fit-printed-formal-shirt/19373500/buy,"59% Cotton, 41% Polyester 
Machine wash"
539,Louis Philippe,Slim Fit Formal Shirt,2079,,,https://www.myntra.com/shirts/louis-philippe/louis-philippe-men-navy-blue--grey-slim-fit-striped-formal-shirt/19092174/buy,"97% cotton, 3% elastane
Machine wash"
540,Tommy Hilfiger,Slim Fit Printed Formal Shirt,3199,,,https://www.myntra.com/shirts/tommy-hilfiger/tommy-hilfiger-men-slim-fit-printed-formal-shirt/16722488/buy,"98% Cotton & 2% Elastane
Machine Wash"
541,Louis Philippe,Men Pure Cotton Formal Shirt,2079,,,https://www.myntra.com/shirts/louis-philippe/louis-philippe-men-navy-blue--gold-pure-cotton-textured-classic-checked-formal-shirt/19954772/buy,"100% Cotton
Machine Wash"
542,Louis Philippe,Slim Pure Cotton Formal Shirt,1599,,,https://www.myntra.com/shirts/louis-philippe/louis-philippe-men-navy-blue-slim-fit-ditsy-printed-pure-cotton-formal-shirt/20443690/buy,"100% Cotton
Machine Wash"
