,brand,product,price,rating,rating_counts,link,material_info
77,Hubberholme,Men Slim Stretchable Cargos,989,"4.4
|
717","|
717",https://www.myntra.com/trousers/hubberholme/hubberholme-men-olive-green-slim-fit-stretchable-solid-cargos/11235010/buy,"99% Cotton 1% Lycra<
Machine-wash"
78,HIGHLANDER,,791,"3.9
|
4k","|
4k",https://www.myntra.com/trousers/highlander/highlander-men-blue-slim-fit-joggers/5125963/buy,"98% Cotton 2% Elastane
Machine-wash"
79,H&M,Slim Fit Cotton Twill Trousers,1499,"4.1
|
36","|
36",https://www.myntra.com/trousers/hm/hm-men-green-slim-fit-cotton-twill-trousers/20606914/buy,"98% Cotton, 2% Elastane
Machine Wash"
80,Mr Bowerbird,Men Oversized Fit Trousers,1644,"4.2
|
11","|
11",https://www.myntra.com/trousers/mr-bowerbird/mr-bowerbird-men-cream-coloured-oversized-fit-mid-rise-elephant-ankle-pleated-trousers/18256404/buy,"98% Cotton, 2% Lycra
Machine wash"
81,HIGHLANDER,Men Solid Joggers,799,"4
|
33","|
33",https://www.myntra.com/trousers/highlander/highlander-men-black-solid-joggers-/19611200/buy,"Cotton Polyester
Machine wash"
82,DENNISON,Men Tapered Fit Trousers,857,"3.7
|
882","|
882",https://www.myntra.com/trousers/dennison/dennison-men-black-comfort-tapered-fit-cropped-trousers/6558198/buy,"Cotton and polyester blend
Machine-wash"
83,Hubberholme,Men Slim Fit Cargos Trousers,989,"4.2
|
241","|
241",https://www.myntra.com/trousers/hubberholme/hubberholme-men-khaki-slim-fit-stretchable-cargos-trousers/15535342/buy,"Cotton
Machine wash"
84,HIGHLANDER,Men Casual Trousers,639,"4.1
|
1.3k","|
1.3k",https://www.myntra.com/trousers/highlander/highlander-men-beige-casual-trousers/1380188/buy,"Cotton elastane blend
Machine-wash"
85,HIGHLANDER,Men Slim Fit Trousers,645,"3.7
|
4.9k","|
4.9k",https://www.myntra.com/trousers/highlander/highlander-men-grey-slim-fit-checked-trousers/8375553/buy,"98% Cotton, 2% elastane
Machine Wash"
86,Roadster,Men Time Travlr Chinos,999,"3.8
|
3.4k","|
3.4k",https://www.myntra.com/trousers/roadster/roadster-time-travlr-men-navy-blue-sustainable-chinos/2363522/buy,"Cotton
Machine-wash"
87,HIGHLANDER,Rohit Sharma Slim Fit Chinos,798,"4
|
4.2k","|
4.2k",https://www.myntra.com/trousers/highlander/highlander-by-rohit-sharma-men-navy-blue-slim-fit-checked-chinos/8375547/buy,"98% cotton, 2% Lycra
Machine-wash"
88,Roadster,Men Slim Fit Chinos Trousers,524,"4
|
1.2k","|
1.2k",https://www.myntra.com/trousers/roadster/roadster-men-green-slim-fit-chinos-trousers/2119003/buy,"98% cotton, 2% LYCRA
Machine-wash"
89,WROGN,Men Slim Fit Chinos,1559,"4.2
|
385","|
385",https://www.myntra.com/trousers/wrogn/wrogn-men-black-slim-fit-solid-chinos/10238683/buy,"100% cotton
Machine-wash"
90,Sam and Jack,Men Trousers,659,"4.1
|
101","|
101",https://www.myntra.com/trousers/sam-and-jack/sam-and-jack-men-silver-toned-smart-chambray-trousers/18076900/buy,Hand and Machine Wash
91,DENNISON,Men Tapered Fit Trousers,909,"3.7
|
595","|
595",https://www.myntra.com/trousers/dennison/dennison-men-blue-smart-tapered-fit-smart-casual-trousers/11235342/buy,"Material: Cotton
Machine Wash"
92,IVOC,Men Slim Fit Joggers Trousers,899,"4.2
|
535","|
535",https://www.myntra.com/trousers/ivoc/ivoc-men-olive-green-camouflage-printed-slim-fit-joggers-trousers/16595286/buy,100% Cotton. Gentle Machine Wash.
93,Hubberholme,Men Slim Fit Cargos,989,"4.1
|
555","|
555",https://www.myntra.com/trousers/hubberholme/hubberholme-men-navy-blue-slim-fit-solid-cargos/12895174/buy,"Material: 98% cotton, 2% elastane
Machine Wash"
94,H&M,Skinny Fit Cargo Joggers,2699,"4.4
|
19","|
19",https://www.myntra.com/trousers/hm/hm-men-skinny-fit-cargo-joggers/21161200/buy,"98% Cotton, 2% Elastane
Machine Wash"
95,HIGHLANDER,Men Tapered Fit Chinos,743,"3.8
|
4.1k","|
4.1k",https://www.myntra.com/trousers/highlander/highlander-men-olive-green-tapered-fit-chinos/2425353/buy,"Cotton and elastane
Machine-wash"
96,IVOC,Cotton Cargos Trousers,1103,"3.3
|
27","|
27",https://www.myntra.com/trousers/ivoc/ivoc-men-grey-slim-fit-cotton-cargos-trousers/20856524/buy,"Cotton
Machine Wash"
97,Blackberrys,Men Tapered Fit Chinos,1556,"4
|
25","|
25",https://www.myntra.com/trousers/blackberrys/blackberrys-men-tapered-fit-low-rise-chinos/19024410/buy,"98% Cotton, 2% Spandex
Machine wash"
98,HIGHLANDER,Men Slim Fit Joggers Trousers,774,"3.9
|
204","|
204",https://www.myntra.com/trousers/highlander/highlander-men-olive-green-slim-fit-easy-wash-joggers-trousers/15896544/buy,"Cotton
Machine wash"
99,Breakbounce,Men Slim Fit Cargos Trousers,2799,"2.6
|
9","|
9",https://www.myntra.com/trousers/breakbounce/breakbounce-men-olive-green-solid-slim-fit-cotton-cargos-trousers/20473084/buy,"Cotton
Machine Wash"
100,U.S. Polo Assn.,Men Denver Slim Fit Chinos,1889,"3.5
|
11","|
11",https://www.myntra.com/trousers/us-polo-assn/u-s-polo-assn-men-denver-slim-fit-chinos/19182018/buy,"Cotton & Elastane
Machine Wash"
101,Roadster,Men Regular Fit Regular Trousers,688,"3.8
|
828","|
828",https://www.myntra.com/trousers/roadster/roadster-men-blue-regular-fit-solid-regular-trousers/13859558/buy,"98%Cotton and 2%elastane
Machine-wash"
102,KRA,Men Slim Fit Cargos Trousers,2211,"4.3
|
66","|
66",https://www.myntra.com/trousers/kra/kra-men-grey-slim-fit-oversized-pockets-cargos-trousers/19557604/buy,"Cotton
Machine wash"
103,Hubberholme,Men Cotton Cargo Trousers,989,"4
|
252","|
252",https://www.myntra.com/trousers/hubberholme/hubberholme-men-grey-slim-fit-cotton-cargo-trousers/1805389/buy,"100% cotton
Machine-wash warm"
104,U.S. Polo Assn.,Men Slim Fit Trousers,1399,"4.8
|
12","|
12",https://www.myntra.com/trousers/us-polo-assn/us-polo-assn-men-beige-slim-fit-trousers/19182200/buy,"Cotton & Spandex
Machine-wash"
105,Hubberholme,Men Slim Fit Cargos,989,"4
|
294","|
294",https://www.myntra.com/trousers/hubberholme/hubberholme-men-navy-blue-slim-fit-solid-cargos/1805387/buy,"Cotton
Machine-wash"
106,Roadster,Men Joggers,961,"4.2
|
375","|
375",https://www.myntra.com/trousers/roadster/the-roadster-lifestyle-co-men-olive-green-joggers/10945014/buy,"Cotton and elastane
Machine-wash"
107,Sztori,Men Plus Size Casual Trousers,1749,,,https://www.myntra.com/trousers/sztori/sztori-men-plus-size-solid-casual-knitted-trousers/20693578/buy,"97% Cotton, 3% Elastane
Machine wash"
108,Moda Rapido,Men Cargos Trousers,1259,"4.2
|
182","|
182",https://www.myntra.com/trousers/moda-rapido/moda-rapido-men-grey-cargos-trousers/13767568/buy,"98% Cotton , 2% Elastane
Machine wash"
109,HIGHLANDER,Men Slim Fit Chinos,749,"3.7
|
2.2k","|
2.2k",https://www.myntra.com/trousers/highlander/highlander-men-blue-slim-fit-chinos/5387860/buy,"98% Cotton 2% Lycra
Machine Wash"
110,Hubberholme,Men Slim Fit Chinos Trousers,792,"4.1
|
89","|
89",https://www.myntra.com/trousers/hubberholme/hubberholme-men-beige-comfort-slim-fit-easy-wash-stretchable-chinos-trousers/19455554/buy,"98% Cotton  2% Lycra
Machine wash
Do not bleach
Dry in shade
Wash with similar colors"
111,Peter England Elite,Men Slim Fit Trousers,1264,"4.4
|
5","|
5",https://www.myntra.com/trousers/peter-england-elite/peter-england-elite-men-black-slim-fit-trousers/20171632/buy,80% Polyester and 20% Viscose
112,HIGHLANDER,Men Joggers Trousers,819,"4.1
|
173","|
173",https://www.myntra.com/trousers/highlander/highlander-men-khaki-joggers-trousers/16519868/buy,Cotton Machine wash
113,HIGHLANDER,Men Chinos,789,"3.8
|
2.6k","|
2.6k",https://www.myntra.com/trousers/highlander/highlander-blue-chinos/1412986/buy,"Cotton and Lycra blend
Machine-wash warm"
114,Roadster,Men Slim Fit Joggers,961,"4.1
|
1.4k","|
1.4k",https://www.myntra.com/trousers/roadster/roadster-men-olive-green-slim-fit-printed-joggers/2145329/buy,"100% cotton
Machine-wash"
115,H&M,Men Straight Fit Cargos Trousers,2699,,,https://www.myntra.com/trousers/hm/hm-men-white-straight-fit-cargos-trousers/21559770/buy,"100% Cotton
Machine wash"
116,WROGN,Men Slim Fit Chinos,1199,"4.2
|
219","|
219",https://www.myntra.com/trousers/wrogn/wrogn-men-beige-slim-fit-solid-slim-fit-chinos/11362762/buy,"98% cotton, 2% elastane
Machine-wash"
