,brand,product,price,rating,rating_counts,link,material_info
496,STREET 9,Women Striped Crop Cardigan,869,"3.5
|
6","|
6",https://www.myntra.com/sweaters/street-9/street-9-women-striped-acrylic-crop-cardigan/21110424/buy,"100% Acrylic
Machine Wash"
497,Roadster,Women Solid Sweatshirt,599,"4.3
|
974","|
974",https://www.myntra.com/sweatshirts/roadster/roadster-women-grey-solid-hooded-sweatshirt/2163822/buy,"Cotton blend
Machine-wash"
498,MANGO,Sustainable Solid Pullover,1854,,,https://www.myntra.com/sweaters/mango/mango-women-grey-solid-sustainable-pullover/20841102/buy,"50% acrylic, 35% polyester, 10% polyamide, 5% elastane
Machine-wash"
499,Roadster,Women Colourblocked Sweatshirt,674,"3.8
|
2k","|
2k",https://www.myntra.com/sweatshirts/roadster/roadster-women-navy--burgundy-colourblocked-sweatshirt/6011849/buy,"100% cotton
Machine-wash"
500,98 Degree North,Women Ribbed Sweaters,835,"4.5
|
19","|
19",https://www.myntra.com/sweaters/98-degree-north/98-degree-north-women-black-ribbed-sweaters/19772606/buy,"Acrylic

Machine Wash"
501,Mafadeny,Women Longline Pullover,1495,,,https://www.myntra.com/sweaters/mafadeny/mafadeny-women-khaki--black-longline-pullover/19744430/buy,"Nylon
Hand Wash"
502,Mast & Harbour,Women Striped Sweater,479,"4.3
|
952","|
952",https://www.myntra.com/sweaters/mast--harbour/mast--harbour-women-grey--peach-coloured-striped-pullover/6726654/buy,"80% viscose, 20% nylon
Machine-wash"
503,NASTY GAL,Ribbed High Neck Crop Sweater,2364,,,https://www.myntra.com/sweaters/nasty-gal/nasty-gal-women-ribbed-knitted-high-neck-cropped-sweater-/21148714/buy,"100% Polyester
Machine wash"
504,all about you,Checked Front-Open Sweater,1349,"4.2
|
112","|
112",https://www.myntra.com/sweaters/all-about-you/all-about-you-women-brown--white-checked-front-open-sweater/14231312/buy,"100% Acrylic
Machine wash"
505,ether,Women Solid Pullover,599,"3.9
|
89","|
89",https://www.myntra.com/sweaters/ether/ether-women-red-solid-pullover/14470454/buy,"100% Acrylic
Machine wash"
506,GANT,Women Cable Knit Wool Pullover,5949,,,https://www.myntra.com/sweaters/gant/gant-women-off-white-cable-knit-wool-pullover/20542852/buy,"Wool
Hand wash"
507,Sztori,Plus Size Longline Cardigan,1279,"4.3
|
28","|
28",https://www.myntra.com/sweaters/sztori/sztori-women-plus-size-blue--yellow-checked-longline-cardigan/18132218/buy,"100% Acrylic
Machine wash"
508,Madame,Women Pullover Acrylic Sweater,1814,"4.2
|
5","|
5",https://www.myntra.com/sweaters/madame/madame-women-green-cable-knit-longline-fuzzy-detail-pullover-acrylic-sweater/20948128/buy,"Acrylic 
Machine Wash"
